source,target,weight,avg_streams,hyperbolic_distance
permanent wave,pop,1,159238851.0,5.4005937576293945
permanent wave,tropical house,1,159238851.0,4.7831315994262695
brostep,r&b,1,23960373.0,5.27461576461792
progressive electro house,r&b,1,23960373.0,5.1843461990356445
progressive electro house,trap,1,23960373.0,7.194308757781982
dance pop,k-pop girl group,1,99430386.0,1.3604423999786377
k-pop girl group,pop,1,99430386.0,4.322108268737793
k-pop girl group,uk pop,1,99430386.0,4.638970851898193
electro house,neo soul,1,282213371.0,4.244052410125732
house,neo soul,1,282213371.0,2.6954214572906494
neo soul,progressive house,1,282213371.0,4.206150531768799
electropop,latin hip hop,1,128974936.0,6.298442840576172
electropop,latin pop,1,128974936.0,2.0470633506774902
electropop,pop reggaeton,1,128974936.0,6.023944854736328
canadian hip hop,hip pop,1,41133461.0,2.7605831623077393
canadian hip hop,post-teen pop,1,41133461.0,7.216859340667725
canadian hip hop,queens hip hop,1,41133461.0,4.323581695556641
albanian hip hop,deep german hip hop,1,4888449.0,2.3673737049102783
perreo,pop,1,40253485.0,7.15999698638916
hip hop,latin hip hop,1,40253485.0,3.627439022064209
hip hop,perreo,1,40253485.0,4.141715049743652
hip hop,tropical,1,40253485.0,6.026097774505615
latin hip hop,southern hip hop,1,40253485.0,3.3174703121185303
perreo,southern hip hop,1,40253485.0,3.8481075763702393
reggaeton,southern hip hop,1,40253485.0,3.447653293609619
southern hip hop,tropical,1,40253485.0,5.48635196685791
latin hip hop,trap,1,40253485.0,4.051590919494629
perreo,trap,1,40253485.0,4.603882789611816
trap,tropical,1,40253485.0,5.774682521820068
dfw rap,latin hip hop,1,40253485.0,4.920807838439941
dfw rap,perreo,1,40253485.0,5.478124141693115
dfw rap,reggaeton,1,40253485.0,5.048353672027588
dfw rap,reggaeton flow,1,40253485.0,4.713919162750244
dfw rap,trap latino,1,40253485.0,4.932097434997559
dfw rap,tropical,1,40253485.0,6.512601375579834
country dawn,dance pop,1,9363501.0,2.859872817993164
country dawn,pop,1,9363501.0,3.5924508571624756
country dawn,post-teen pop,1,9363501.0,3.6695849895477295
gangster rap,philly rap,1,4420722.0,2.249831438064575
edm,future house,1,24597139.0,0.1644342690706253
edm,progressive house,1,24597139.0,1.6434326171875
big room,nyc pop,1,24597139.0,4.046834468841553
deep big room,electropop,1,24597139.0,4.199153423309326
deep big room,indie poptimism,1,24597139.0,4.510058403015137
deep big room,indietronica,1,24597139.0,2.7068958282470703
deep big room,nyc pop,1,24597139.0,4.521627902984619
deep big room,pop edm,1,24597139.0,2.0295677185058594
deep big room,post-teen pop,1,24597139.0,5.160864353179932
electro house,indietronica,1,24597139.0,2.2045888900756836
electro house,nyc pop,1,24597139.0,3.9046568870544434
electropop,future house,1,24597139.0,3.6564104557037354
future house,indie poptimism,1,24597139.0,3.9781646728515625
future house,indietronica,1,24597139.0,2.3231513500213623
future house,nyc pop,1,24597139.0,4.000838279724121
future house,pop edm,1,24597139.0,1.0878900289535522
future house,post-teen pop,1,24597139.0,4.647528648376465
indie poptimism,pop edm,1,24597139.0,3.5361709594726562
indietronica,pop edm,1,24597139.0,2.1375067234039307
nyc pop,pop edm,1,24597139.0,3.5777246952056885
nyc pop,progressive electro house,1,24597139.0,3.946417808532715
pop edm,progressive electro house,1,24597139.0,1.1434524059295654
electropop,progressive house,1,24597139.0,3.8499648571014404
indie poptimism,progressive house,1,24597139.0,4.145556449890137
indietronica,progressive house,1,24597139.0,2.1600327491760254
nyc pop,progressive house,1,24597139.0,4.141958713531494
pop edm,progressive house,1,24597139.0,2.2678308486938477
dance pop,nyc pop,1,24597139.0,2.7701165676116943
nyc pop,pop,1,24597139.0,0.6539102792739868
nyc pop,tropical house,1,24597139.0,1.9829059839248657
contemporary country,pop edm,1,175659384.0,3.134857654571533
pop edm,texas country,1,175659384.0,3.5135438442230225
complextro,pop edm,1,175659384.0,1.0913158655166626
german techno,pop edm,1,175659384.0,7.125373363494873
complextro,contemporary country,1,175659384.0,2.959911346435547
contemporary country,german techno,1,175659384.0,5.763786792755127
complextro,texas country,1,175659384.0,3.394256114959717
dance pop,texas country,1,175659384.0,3.720118284225464
edm,texas country,1,175659384.0,3.429720878601074
electro house,texas country,1,175659384.0,3.4563260078430176
german techno,texas country,1,175659384.0,5.557620525360107
pop,texas country,1,175659384.0,4.181964874267578
post-teen pop,texas country,1,175659384.0,4.260054588317871
texas country,tropical house,1,175659384.0,3.133695125579834
bmore,electropop,1,259018757.0,4.538598537445068
bmore,metropopolis,1,259018757.0,3.8366141319274902
edm,metropopolis,1,259018757.0,2.6022274494171143
electropop,metropopolis,1,259018757.0,2.847050189971924
metropopolis,moombahton,1,259018757.0,2.3538482189178467
metropopolis,tropical house,1,259018757.0,2.3735368251800537
bmore,trap,1,259018757.0,2.1667277812957764
moombahton,trap,1,259018757.0,6.8193745613098145
metropopolis,trap,1,259018757.0,5.378279209136963
la indie,pop rap,1,13798364.0,6.171550273895264
la indie,rap,1,13798364.0,6.099926948547363
la indie,trap,1,13798364.0,6.065759181976318
complextro,electropop,1,4127591.0,3.5103299617767334
electropop,german techno,1,4127591.0,6.293936252593994
complextro,indie electropop,1,4127591.0,3.7023019790649414
dance pop,indie electropop,1,4127591.0,3.4960498809814453
edm,indie electropop,1,4127591.0,3.6798462867736816
electro house,indie electropop,1,4127591.0,3.7551188468933105
german techno,indie electropop,1,4127591.0,6.729223251342773
indie electropop,pop,1,4127591.0,1.9834368228912354
indie electropop,post-teen pop,1,4127591.0,2.058943271636963
indie electropop,tropical house,1,4127591.0,1.4741986989974976
complextro,indie poptimism,1,4127591.0,3.829583168029785
german techno,indie poptimism,1,4127591.0,6.427497386932373
complextro,vapor soul,1,4127591.0,3.480999231338501
dance pop,vapor soul,1,4127591.0,3.429765462875366
edm,vapor soul,1,4127591.0,3.456845283508301
electro house,vapor soul,1,4127591.0,3.5334184169769287
german techno,vapor soul,1,4127591.0,6.614431858062744
pop,vapor soul,1,4127591.0,2.077867031097412
post-teen pop,vapor soul,1,4127591.0,2.1551625728607178
tropical house,vapor soul,1,4127591.0,1.2048871517181396
italian underground hip hop,rap sardegna,1,4939508.0,0.9357454180717468
italian underground hip hop,rap napoletano,1,4939508.0,0.5915048718452454
rap napoletano,rap sardegna,1,4939508.0,1.4105358123779297
brazilian edm,funk carioca,1,8823768.0,6.249327182769775
brazilian edm,funk ostentacao,1,8823768.0,6.375328540802002
canadian hip hop,chicago rap,1,5033602.0,0.6033771634101868
canadian hip hop,conscious hip hop,1,5033602.0,4.165257930755615
chicago rap,houston rap,1,5033602.0,2.6650307178497314
conscious hip hop,houston rap,1,5033602.0,2.4979255199432373
houston rap,rap,1,5033602.0,0.9977982044219971
canadian hip hop,houston rap,1,5033602.0,2.7732625007629395
funk carioca,post-teen pop,1,45951558.0,7.306829452514648
funk carioca,tropical house,1,45951558.0,7.1264262199401855
funk carioca,uk pop,1,45951558.0,7.625126361846924
funk das antigas,post-teen pop,1,45951558.0,6.181809425354004
funk das antigas,tropical house,1,45951558.0,6.022201061248779
funk das antigas,uk pop,1,45951558.0,6.497536659240723
pagode baiano,post-teen pop,1,45951558.0,6.488450050354004
pagode baiano,tropical house,1,45951558.0,6.444594860076904
pagode baiano,uk pop,1,45951558.0,6.78913688659668
funk carioca,mexican pop,1,45951558.0,6.741667747497559
funk das antigas,mexican pop,1,45951558.0,5.608209609985352
mexican pop,pagode baiano,1,45951558.0,5.865997791290283
dance pop,mexican pop,1,45951558.0,2.3781514167785645
edm,mexican pop,1,45951558.0,4.415888786315918
mexican pop,pop,1,45951558.0,1.1995437145233154
mexican pop,pop rap,1,45951558.0,5.77720308303833
mexican pop,post-teen pop,1,45951558.0,1.2386873960494995
mexican pop,tropical house,1,45951558.0,2.7897326946258545
latin pop,uk pop,1,45951558.0,2.293107271194458
mexican pop,uk pop,1,45951558.0,1.2490874528884888
bmore,dembow,1,92639967.0,4.375009536743164
bmore,rap dominicano,1,92639967.0,4.1813507080078125
bmore,reggaeton flow,1,92639967.0,3.6058125495910645
bmore,tropical,1,92639967.0,4.789515018463135
dembow,electropop,1,92639967.0,6.909090518951416
electropop,rap dominicano,1,92639967.0,6.713029384613037
dembow,reggaeton,1,92639967.0,0.5189343690872192
dance pop,dembow,1,92639967.0,5.070819854736328
dembow,electro house,1,92639967.0,8.194512367248535
dembow,pop rap,1,92639967.0,3.9044551849365234
dance pop,rap dominicano,1,92639967.0,4.8742499351501465
electro house,rap dominicano,1,92639967.0,7.998632431030273
pop rap,rap dominicano,1,92639967.0,3.717031240463257
electro house,reggaeton flow,1,92639967.0,7.465672492980957
boy band,latin hip hop,1,103506300.0,6.446098327636719
latin hip hop,pop rock,1,103506300.0,6.075352668762207
boy band,latin pop,1,103506300.0,1.872584581375122
boy band,rap latina,1,103506300.0,5.864617824554443
latin pop,pop rock,1,103506300.0,3.499480962753296
pop rock,rap latina,1,103506300.0,5.374350070953369
boy band,colombian pop,1,103506300.0,5.176578044891357
colombian pop,dance pop,1,103506300.0,3.055905818939209
colombian pop,pop,1,103506300.0,5.290637969970703
colombian pop,pop rock,1,103506300.0,4.966777801513672
colombian pop,post-teen pop,1,103506300.0,5.362947463989258
pop reggaeton,puerto rican pop,1,204631240.0,3.2382912635803223
canadian contemporary r&b,electropop,1,38221025.0,1.848826289176941
big room,neo mellow,1,21063082.0,3.9324851036071777
big room,piano rock,1,21063082.0,5.529152870178223
big room,pop rock,1,21063082.0,4.6168036460876465
dance pop,piano rock,1,21063082.0,3.9778928756713867
dance pop,pop rock,1,21063082.0,3.7846920490264893
edm,neo mellow,1,21063082.0,3.7599802017211914
edm,piano rock,1,21063082.0,5.351287364959717
electro house,neo mellow,1,21063082.0,3.7987074851989746
electro house,piano rock,1,21063082.0,5.3939361572265625
electro house,pop rock,1,21063082.0,4.483605861663818
piano rock,pop,1,21063082.0,5.099676132202148
neo mellow,tropical house,1,21063082.0,3.1011433601379395
piano rock,tropical house,1,21063082.0,4.551229000091553
dance pop,escape room,1,84393149.0,2.2750403881073
dance pop,minnesota hip hop,1,84393149.0,4.517490386962891
escape room,pop,1,84393149.0,1.7104984521865845
minnesota hip hop,pop,1,84393149.0,6.449584007263184
escape room,post-teen pop,1,84393149.0,1.790173888206482
minnesota hip hop,post-teen pop,1,84393149.0,6.522863388061523
hip pop,reggaeton,1,127404095.0,2.945214033126831
queens hip hop,reggaeton,1,127404095.0,4.128421306610107
bmore,house,1,58899290.0,1.5454150438308716
house,moombahton,1,58899290.0,6.5172553062438965
big room,pop argentino,1,4612123.0,5.07543420791626
dance pop,pop argentino,1,4612123.0,0.37424376606941223
edm,pop argentino,1,4612123.0,4.880644798278809
electro house,pop argentino,1,4612123.0,4.9361419677734375
pop,pop argentino,1,4612123.0,3.202812433242798
pop argentino,progressive electro house,1,4612123.0,4.976839542388916
latin pop,progressive house,1,4612123.0,4.141574382781982
pop argentino,progressive house,1,4612123.0,5.018124103546143
pop argentino,tropical house,1,4612123.0,3.583160161972046
edm,indie pop,1,29733764.0,6.806419849395752
indie pop,tropical house,1,29733764.0,5.997582912445068
alternative hip hop,dance pop,1,4968610.0,4.524202346801758
alternative hip hop,pop,1,4968610.0,6.492609024047852
alternative hip hop,pop rap,1,4968610.0,1.0451871156692505
alternative hip hop,post-teen pop,1,4968610.0,6.5657734870910645
dance pop,hardcore hip hop,1,4968610.0,5.302436351776123
hardcore hip hop,pop,1,4968610.0,7.263969898223877
hardcore hip hop,pop rap,1,4968610.0,1.5041502714157104
hardcore hip hop,post-teen pop,1,4968610.0,7.337156295776367
funk carioca,r&b en espanol,1,28519245.0,5.6051249504089355
funk das antigas,r&b en espanol,1,28519245.0,4.896385669708252
pagode baiano,r&b en espanol,1,28519245.0,6.619393825531006
funk carioca,trap latino,1,28519245.0,0.6586325764656067
funk das antigas,trap latino,1,28519245.0,1.6778193712234497
pagode baiano,trap latino,1,28519245.0,5.1961870193481445
funk carioca,trap argentino,1,28519245.0,5.272326946258545
funk das antigas,trap argentino,1,28519245.0,4.532301425933838
pagode baiano,trap argentino,1,28519245.0,6.189547538757324
funk carioca,rap latina,1,28519245.0,2.724738836288452
funk das antigas,rap latina,1,28519245.0,2.4717206954956055
pagode baiano,rap latina,1,28519245.0,4.958277225494385
bmore,video game music,1,42228837.0,5.603422164916992
electropop,video game music,1,42228837.0,7.569454669952393
alternative r&b,video game music,1,42228837.0,6.936648368835449
dance pop,video game music,1,42228837.0,6.715622425079346
electro house,video game music,1,42228837.0,8.430353164672852
pop rap,video game music,1,42228837.0,7.660969257354736
alternative r&b,bmore,1,42228837.0,1.4041407108306885
alternative r&b,electro house,1,42228837.0,6.799835681915283
album rock,glam rock,1,188312168.0,0.9909489750862122
album rock,rock,1,188312168.0,0.38107752799987793
art rock,glam rock,1,188312168.0,1.2748863697052002
art rock,rock,1,188312168.0,0.8937153816223145
classic rock,glam rock,1,188312168.0,1.2350001335144043
classic rock,rock,1,188312168.0,0.4944339692592621
dance rock,glam rock,1,188312168.0,4.27180814743042
dance rock,rock,1,188312168.0,3.3247292041778564
glam rock,permanent wave,1,188312168.0,1.1399725675582886
permanent wave,rock,1,188312168.0,0.9187242388725281
glam rock,protopunk,1,188312168.0,0.5079303979873657
protopunk,rock,1,188312168.0,0.9005237817764282
candy pop,k-pop,1,20116286.0,5.175637722015381
k-pop,metropopolis,1,20116286.0,3.5782999992370605
candy pop,k-pop boy group,1,20116286.0,5.2230095863342285
k-pop boy group,metropopolis,1,20116286.0,3.625563144683838
atl hip hop,r&b,1,12651284.0,2.1730659008026123
east coast hip hop,r&b,1,12651284.0,3.2493889331817627
afrobeat,dance pop,1,12651284.0,1.9338961839675903
dance pop,malian blues,1,12651284.0,1.2784970998764038
dance pop,mande pop,1,12651284.0,1.8167014122009277
dance pop,wassoulou,1,12651284.0,2.18888258934021
dance pop,world,1,12651284.0,1.3952302932739258
afrobeat,pop,1,12651284.0,4.52269172668457
malian blues,pop,1,12651284.0,3.61875319480896
mande pop,pop,1,12651284.0,4.435626029968262
pop,wassoulou,1,12651284.0,4.81861686706543
pop,world,1,12651284.0,3.4042084217071533
afrobeat,post-teen pop,1,12651284.0,4.593793869018555
malian blues,post-teen pop,1,12651284.0,3.690462827682495
mande pop,post-teen pop,1,12651284.0,4.506612777709961
post-teen pop,wassoulou,1,12651284.0,4.88959264755249
post-teen pop,world,1,12651284.0,3.4768717288970947
afrobeat,r&b,1,12651284.0,1.8173285722732544
malian blues,r&b,1,12651284.0,0.9871800541877747
mande pop,r&b,1,12651284.0,1.827876329421997
r&b,wassoulou,1,12651284.0,2.1668694019317627
r&b,world,1,12651284.0,0.7567315697669983
atl hip hop,east coast hip hop,1,12651284.0,2.886103391647339
afrobeat,atl hip hop,1,12651284.0,3.989440441131592
afropop,atl hip hop,1,12651284.0,4.191720485687256
atl hip hop,malian blues,1,12651284.0,3.1251838207244873
atl hip hop,mande pop,1,12651284.0,3.997588872909546
atl hip hop,wassoulou,1,12651284.0,4.338809490203857
atl hip hop,world,1,12651284.0,2.7764952182769775
afrobeat,east coast hip hop,1,12651284.0,5.015727996826172
afropop,east coast hip hop,1,12651284.0,5.231146812438965
east coast hip hop,malian blues,1,12651284.0,4.233766078948975
east coast hip hop,mande pop,1,12651284.0,5.037888526916504
east coast hip hop,wassoulou,1,12651284.0,5.365687370300293
east coast hip hop,world,1,12651284.0,3.9797635078430176
uk pop,urban contemporary,1,8921516.0,4.295163631439209
hip hop,tropical house,1,20012659.0,6.6209716796875
southern hip hop,tropical house,1,20012659.0,6.004952907562256
electropop,indietronica,1,20012659.0,2.070838212966919
electropop,social media pop,1,20012659.0,2.0647993087768555
hip hop,indie poptimism,1,20012659.0,6.593653678894043
indie poptimism,r&b,1,20012659.0,3.9642977714538574
indietronica,r&b,1,20012659.0,2.9971554279327393
r&b,social media pop,1,20012659.0,4.675863742828369
indie poptimism,trap soul,1,20012659.0,6.8289690017700195
indietronica,trap soul,1,20012659.0,5.682257652282715
social media pop,trap soul,1,20012659.0,7.586472988128662
dance pop,pop house,1,97374626.0,4.33233118057251
house,pop house,1,97374626.0,6.530574798583984
pop,pop house,1,97374626.0,4.097726345062256
pop house,tropical house,1,97374626.0,2.1088011264801025
pop house,uk pop,1,97374626.0,4.637735366821289
hollywood,show tunes,1,5332232.0,0.9249623417854309
hollywood,norwegian pop,1,36716971.0,4.016497611999512
norwegian pop,show tunes,1,36716971.0,4.482705116271973
colombian pop,venezuelan hip hop,1,209890194.0,3.626404285430908
latin pop,venezuelan hip hop,1,209890194.0,5.289921283721924
adult standards,easy listening,1,6854610.0,1.4603081941604614
adult standards,swing,1,6854610.0,3.090118408203125
canadian pop,easy listening,1,6854610.0,5.583590984344482
canadian pop,swing,1,6854610.0,6.326157569885254
adult standards,lounge,1,6854610.0,0.7587743997573853
easy listening,lounge,1,6854610.0,1.1194629669189453
lounge,swing,1,6854610.0,3.771854877471924
conscious hip hop,indie pop rap,1,4492703.0,3.5031638145446777
dmv rap,indie pop rap,1,4492703.0,3.9246342182159424
brostep,uk dance,1,103252399.0,1.0636290311813354
dutch edm,uk dance,1,103252399.0,0.9767521619796753
trance,uk dance,1,103252399.0,2.1097331047058105
dutch edm,pop rap,1,103252399.0,7.251368522644043
house,pop rap,1,103252399.0,4.156634330749512
pop rap,trance,1,103252399.0,7.390718460083008
dutch edm,post-teen pop,1,103252399.0,4.623465538024902
post-teen pop,trance,1,103252399.0,5.058927536010742
big room,uk pop,1,103252399.0,5.149317264556885
dutch edm,uk pop,1,103252399.0,5.081261157989502
trance,uk pop,1,103252399.0,5.5006632804870605
progressive electro house,uk pop,1,111665886.0,5.049182415008545
german cloud rap,reggaeton flow,1,208793114.0,5.542027950286865
german hip hop,reggaeton flow,1,208793114.0,4.521045207977295
reggaeton flow,schweizer rap,1,208793114.0,5.378758907318115
german cloud rap,trap latino,1,208793114.0,5.751486301422119
german hip hop,trap latino,1,208793114.0,4.7485270500183105
schweizer rap,trap latino,1,208793114.0,5.5915093421936035
r&b,reggaeton,1,12203291.0,2.567962408065796
melodic rap,progressive electro house,1,13922154.0,8.138041496276855
canadian pop,contemporary country,1,190603070.0,3.0722317695617676
adult standards,hip pop,1,7300443.0,4.577701091766357
adult standards,pop,1,7300443.0,5.595040798187256
adult standards,post-teen pop,1,7300443.0,5.670187473297119
hip pop,modern country rock,1,7300443.0,6.171879291534424
canadian contemporary r&b,edm,1,213605611.0,3.1243207454681396
canadian contemporary r&b,house,1,213605611.0,3.9225692749023438
canadian pop,house,1,213605611.0,5.011600971221924
canadian contemporary r&b,progressive house,1,213605611.0,3.2371885776519775
canadian pop,progressive house,1,213605611.0,3.775303363800049
canadian contemporary r&b,tropical house,1,213605611.0,1.9680837392807007
canadian contemporary r&b,uk dance,1,213605611.0,2.355799913406372
canadian pop,uk dance,1,213605611.0,2.730440378189087
canadian contemporary r&b,uk pop,1,213605611.0,2.65924072265625
hollywood,pop,1,728673266.0,6.578640460968018
basshall,latin hip hop,1,101939379.0,1.475333571434021
dutch hip hop,latin hip hop,1,101939379.0,3.79535174369812
dutch house,latin hip hop,1,101939379.0,7.6755266189575195
basshall,dance pop,1,101939379.0,3.7633445262908936
basshall,pop,1,101939379.0,5.804898262023926
dance pop,dutch hip hop,1,101939379.0,4.453543663024902
dutch hip hop,pop,1,101939379.0,6.350306987762451
dance pop,dutch house,1,101939379.0,4.764693737030029
dutch house,pop,1,101939379.0,4.565512180328369
basshall,belgian dance,1,101939379.0,5.946733474731445
basshall,big room,1,101939379.0,6.935003757476807
basshall,electro house,1,101939379.0,6.797345161437988
basshall,progressive electro house,1,101939379.0,6.837457656860352
belgian dance,dutch hip hop,1,101939379.0,6.394508361816406
big room,dutch hip hop,1,101939379.0,7.3963189125061035
dutch hip hop,electro house,1,101939379.0,7.2588958740234375
dutch hip hop,progressive electro house,1,101939379.0,7.298924922943115
belgian dance,dutch house,1,101939379.0,1.689884066581726
big room,dutch house,1,101939379.0,0.04940556362271309
dutch house,electro house,1,101939379.0,0.10121835768222809
dutch house,progressive electro house,1,101939379.0,0.05632929131388664
basshall,latin pop,1,101939379.0,4.182539463043213
basshall,rap latina,1,101939379.0,0.6444579362869263
dutch hip hop,latin pop,1,101939379.0,4.777159214019775
dutch hip hop,rap latina,1,101939379.0,2.20412540435791
dutch house,latin pop,1,101939379.0,4.118139266967773
dutch house,rap latina,1,101939379.0,7.041818618774414
belgian dance,latin hip hop,1,101939379.0,6.739041328430176
big room,latin hip hop,1,101939379.0,7.722314834594727
electro house,latin hip hop,1,101939379.0,7.584570407867432
latin hip hop,progressive electro house,1,101939379.0,7.62471342086792
belgian dance,dance pop,1,101939379.0,3.9136769771575928
belgian dance,edm,1,101939379.0,1.6344044208526611
belgian dance,pop,1,101939379.0,3.9219534397125244
belgian dance,tropical house,1,101939379.0,2.3322882652282715
belgian dance,latin pop,1,101939379.0,3.3264143466949463
belgian dance,rap latina,1,101939379.0,6.097194671630859
big room,rap latina,1,101939379.0,7.0886030197143555
electro house,rap latina,1,101939379.0,6.9509992599487305
progressive electro house,rap latina,1,101939379.0,6.991092205047607
basshall,turkish hip hop,1,4848177.0,3.190216064453125
basshall,turkish trap,1,4848177.0,3.1656076908111572
brega funk,forro,1,4116188.0,5.89225435256958
brega funk,sertanejo pop,1,4116188.0,7.090888500213623
forro,funk carioca,1,4116188.0,5.805251598358154
funk carioca,sertanejo pop,1,4116188.0,7.003574371337891
chicago rap,queens hip hop,1,8523150.0,4.325004577636719
alternative r&b,southern hip hop,1,21649983.0,2.4469716548919678
chicago rap,trap soul,1,21649983.0,4.023297309875488
german dance,uk pop,1,26699509.0,4.633565902709961
dance pop,german dance,1,26699509.0,4.330689430236816
edm,german dance,1,26699509.0,0.3662164807319641
electropop,german dance,1,26699509.0,3.1724624633789062
german dance,pop,1,26699509.0,4.09331750869751
german dance,post-teen pop,1,26699509.0,4.17319917678833
german dance,tropical house,1,26699509.0,2.0997962951660156
chicago rap,dirty south rap,1,4318986.0,2.7914719581604004
canadian pop,chicago rap,1,4318986.0,6.183136463165283
canadian pop,conscious hip hop,1,4318986.0,6.074872970581055
conscious hip hop,post-teen pop,1,4318986.0,7.257812976837158
canadian pop,miami hip hop,1,4318986.0,5.070772647857666
dance pop,scandipop,1,70178622.0,0.8255635499954224
edm,scandipop,1,70178622.0,4.344986438751221
pop,scandipop,1,70178622.0,3.111537218093872
scandipop,tropical house,1,70178622.0,3.1691648960113525
scandipop,uk dance,1,70178622.0,3.5785653591156006
rock en espanol,trap latino,1,6882345.0,5.39541482925415
boston hip hop,conscious hip hop,1,35511203.0,2.7862653732299805
boston hip hop,dmv rap,1,35511203.0,4.16374397277832
boston hip hop,pop rap,1,35511203.0,1.3665766716003418
german hip hop,hip hop,1,10267614.0,2.8430371284484863
german hip hop,pop rap,1,10267614.0,2.058650255203247
german hip hop,rap,1,10267614.0,1.9080690145492554
german hip hop,southern hip hop,1,10267614.0,1.9288060665130615
german hip hop,trap,1,10267614.0,1.1408065557479858
classic arab pop,german hip hop,1,10267614.0,7.327886581420898
german hip hop,rai,1,10267614.0,7.089479923248291
classic arab pop,hip hop,1,10267614.0,7.149524688720703
hip hop,rai,1,10267614.0,6.640911102294922
classic arab pop,pop rap,1,10267614.0,6.570007801055908
pop rap,rai,1,10267614.0,6.123712062835693
classic arab pop,rap,1,10267614.0,6.49422550201416
rai,rap,1,10267614.0,6.067749977111816
classic arab pop,southern hip hop,1,10267614.0,6.489607334136963
rai,southern hip hop,1,10267614.0,6.059589862823486
classic arab pop,trap,1,10267614.0,6.400738716125488
rai,trap,1,10267614.0,6.234124183654785
cali rap,memphis hip hop,1,67467563.0,3.05517315864563
memphis hip hop,trap,1,67467563.0,0.6384330987930298
baton rouge rap,chicago rap,1,173061407.0,0.843085765838623
baton rouge rap,melodic rap,1,173061407.0,1.2857061624526978
canadian pop,philly rap,1,436803605.0,6.2291789054870605
hip hop,philly rap,1,436803605.0,2.0786662101745605
album rock,experimental rock,1,49354731.0,0.5410193800926208
art rock,experimental rock,1,49354731.0,0.2428782433271408
classic rock,experimental rock,1,49354731.0,0.6353528499603271
experimental rock,folk rock,1,49354731.0,0.766526460647583
experimental rock,mellow gold,1,49354731.0,0.6759738922119141
experimental rock,psychedelic rock,1,49354731.0,0.3204076290130615
experimental rock,rock,1,49354731.0,0.9074869751930237
album rock,experimental,1,49354731.0,2.047612190246582
album rock,experimental pop,1,49354731.0,1.5594879388809204
art rock,experimental,1,49354731.0,2.0653414726257324
art rock,experimental pop,1,49354731.0,1.3204044103622437
classic rock,experimental,1,49354731.0,1.8036432266235352
classic rock,experimental pop,1,49354731.0,1.7127329111099243
experimental,folk rock,1,49354731.0,1.530642032623291
experimental pop,folk rock,1,49354731.0,1.8647081851959229
experimental,mellow gold,1,49354731.0,1.7257450819015503
experimental pop,mellow gold,1,49354731.0,1.7629791498184204
experimental,psychedelic rock,1,49354731.0,1.9699856042861938
experimental pop,psychedelic rock,1,49354731.0,1.4159393310546875
experimental,rock,1,49354731.0,2.1767685413360596
experimental pop,rock,1,49354731.0,1.8634816408157349
experimental,experimental rock,1,49354731.0,2.290210008621216
experimental pop,experimental rock,1,49354731.0,1.0987133979797363
alternative r&b,canadian hip hop,1,14375957.0,1.9642342329025269
dance pop,houston rap,1,60349059.0,4.99752140045166
hip pop,houston rap,1,60349059.0,1.4832231998443604
houston rap,post-teen pop,1,60349059.0,6.977217197418213
houston rap,queens hip hop,1,60349059.0,2.66090726852417
hip pop,trap queen,1,60349059.0,0.3469003438949585
queens hip hop,trap queen,1,60349059.0,1.379366159439087
houston rap,r&b,1,60349059.0,2.9389426708221436
houston rap,southern hip hop,1,60349059.0,1.0218442678451538
houston rap,trap,1,60349059.0,1.6727499961853027
houston rap,trap soul,1,60349059.0,4.44859504699707
hip hop,trap queen,1,60349059.0,0.9041094183921814
r&b,trap queen,1,60349059.0,1.8756033182144165
southern hip hop,trap queen,1,60349059.0,0.7672561407089233
trap,trap queen,1,60349059.0,2.032317876815796
trap queen,trap soul,1,60349059.0,4.1040263175964355
hip hop,hip pop,1,60349059.0,0.9910491704940796
hip pop,southern hip hop,1,60349059.0,0.5082685351371765
hip pop,trap soul,1,60349059.0,3.8206911087036133
afropop,trap latino,1,5383079.0,4.132673263549805
ghanaian hip hop,trap latino,1,5383079.0,0.729090690612793
swedish dancehall,trap latino,1,5383079.0,2.184685468673706
dance pop,indie r&b,1,46405357.0,3.4497218132019043
indie r&b,pop,1,46405357.0,5.2004594802856445
indie r&b,post-teen pop,1,46405357.0,5.274311065673828
german cloud rap,german pop,1,6134821.0,6.653604507446289
atl trap,emo rap,1,5174217.0,8.224576950073242
electro latino,latin hip hop,1,74942507.0,3.4832961559295654
electro latino,reggaeton,1,74942507.0,3.5980210304260254
detroit hip hop,underground hip hop,1,5275170.0,2.1431374549865723
cali rap,detroit hip hop,1,5275170.0,0.8484809398651123
electropop,uk dance,1,4484835.0,2.674060106277466
philly rap,pop,1,8285363.0,7.338527679443359
philly rap,uk pop,1,8285363.0,7.738622188568115
southern hip hop,uk pop,1,8285363.0,6.574252128601074
latin viral pop,perreo,1,43444022.0,5.26267671585083
perreo,rap latina,1,43444022.0,2.5995495319366455
latin viral pop,panamanian pop,1,43444022.0,3.8982527256011963
panamanian pop,perreo,1,43444022.0,2.8638641834259033
azonto,dance pop,1,11457783.0,3.7235262393951416
dance pop,nigerian hip hop,1,11457783.0,3.8780863285064697
dance pop,nigerian pop,1,11457783.0,3.5034992694854736
azonto,post-teen pop,1,11457783.0,5.988860130310059
nigerian hip hop,post-teen pop,1,11457783.0,6.107414722442627
nigerian pop,post-teen pop,1,11457783.0,5.748908519744873
azonto,r&b,1,11457783.0,1.966406226158142
nigerian hip hop,r&b,1,11457783.0,2.006848096847534
