source,target,weight,avg_streams,hyperbolic_distance
barbadian pop,progressive house,1,113036723.0,4.869627475738525
barbadian pop,tropical house,1,113036723.0,3.5393879413604736
barbadian pop,uk dance,1,113036723.0,3.987809181213379
post-teen pop,underground hip hop,1,3709561.0,6.610116958618164
r&b,underground hip hop,1,3709561.0,2.709993839263916
east coast hip hop,pop rock,1,3675218.0,6.659988880157471
funk das antigas,moombahton,1,41940812.0,6.82595682144165
moombahton,pagode baiano,1,41940812.0,7.3023295402526855
dance pop,pop nacional,1,41940812.0,2.354412794113159
edm,pop nacional,1,41940812.0,5.925690174102783
moombahton,pop nacional,1,41940812.0,5.636001110076904
pop,pop nacional,1,41940812.0,4.782277584075928
pop nacional,pop rap,1,41940812.0,3.721254348754883
pop nacional,tropical house,1,41940812.0,4.787766456604004
belgian dance,dance pop,1,33655309.0,3.9136769771575928
belgian dance,edm,1,33655309.0,1.6344044208526611
belgian dance,tropical house,1,33655309.0,2.3322882652282715
belgian dance,belgian edm,1,33655309.0,1.0960255861282349
belgian edm,big room,1,33655309.0,0.9368199706077576
belgian edm,electro house,1,33655309.0,0.7955499887466431
belgian edm,progressive electro house,1,33655309.0,0.83686763048172
belgian dance,electropop,1,33655309.0,3.112093687057495
belgian dance,indie poptimism,1,33655309.0,3.3958258628845215
belgian dance,indietronica,1,33655309.0,1.301094651222229
big room,indie poptimism,1,33655309.0,4.026540756225586
electro house,indietronica,1,33655309.0,2.2045888900756836
indie poptimism,progressive electro house,1,33655309.0,3.9258947372436523
indietronica,progressive electro house,1,33655309.0,2.2438793182373047
canadian contemporary r&b,canadian hip hop,1,6568514.0,4.9962944984436035
canadian hip hop,canadian pop,1,6568514.0,6.034648895263672
canadian contemporary r&b,toronto rap,1,6568514.0,5.124353885650635
hip pop,house,1,3597699.0,3.8041534423828125
house,queens hip hop,1,3597699.0,5.40347146987915
hip pop,progressive house,1,3597699.0,6.73905611038208
progressive house,queens hip hop,1,3597699.0,8.281094551086426
hip pop,uk dance,1,3597699.0,5.932973384857178
queens hip hop,uk dance,1,3597699.0,7.473494529724121
electropop,trap soul,1,25236414.0,6.71915340423584
canadian contemporary r&b,philly rap,1,4443320.0,5.209203243255615
canadian pop,philly rap,1,4443320.0,6.2291789054870605
atl hip hop,electro latino,1,10696074.0,3.4950082302093506
atl hip hop,latin pop,1,10696074.0,4.4774322509765625
atl hip hop,spanish pop,1,10696074.0,5.477468967437744
atl hip hop,tropical,1,10696074.0,5.518542766571045
electro latino,rap,1,10696074.0,3.509275197982788
latin pop,rap,1,10696074.0,4.598524570465088
rap,spanish pop,1,10696074.0,5.610267162322998
rap,tropical,1,10696074.0,5.496142387390137
electro latino,southern hip hop,1,10696074.0,3.5001375675201416
latin pop,southern hip hop,1,10696074.0,4.591162204742432
southern hip hop,spanish pop,1,10696074.0,5.603096008300781
southern hip hop,tropical,1,10696074.0,5.48635196685791
electro latino,trap,1,10696074.0,3.7455174922943115
latin pop,trap,1,10696074.0,4.708715915679932
spanish pop,trap,1,10696074.0,5.706471920013428
trap,tropical,1,10696074.0,5.774682521820068
atl hip hop,funk carioca,1,10696074.0,4.397409439086914
funk carioca,rap,1,10696074.0,3.9733433723449707
funk carioca,southern hip hop,1,10696074.0,3.956516981124878
funk carioca,trap,1,10696074.0,4.703324794769287
atl hip hop,dancehall,1,10696074.0,3.9775335788726807
atl hip hop,uk dancehall,1,10696074.0,4.087118148803711
atl hip hop,uk hip hop,1,10696074.0,1.6857705116271973
pop rap,uk dancehall,1,10696074.0,3.8305270671844482
dancehall,rap,1,10696074.0,3.650695323944092
rap,uk dancehall,1,10696074.0,3.8143959045410156
dancehall,southern hip hop,1,10696074.0,3.635589361190796
southern hip hop,uk dancehall,1,10696074.0,3.800246238708496
dancehall,trap,1,10696074.0,4.273672580718994
trap,uk dancehall,1,10696074.0,4.377221584320068
electro latino,funk carioca,1,10696074.0,4.16048526763916
funk carioca,latin pop,1,10696074.0,5.5928826332092285
funk carioca,spanish pop,1,10696074.0,6.638108253479004
funk carioca,tropical,1,10696074.0,5.966933727264404
dancehall,electro latino,1,10696074.0,3.313723087310791
electro latino,pop,1,10696074.0,3.8735690116882324
electro latino,uk dancehall,1,10696074.0,3.1217827796936035
electro latino,uk hip hop,1,10696074.0,4.670772552490234
dancehall,latin pop,1,10696074.0,4.8314208984375
latin pop,uk dancehall,1,10696074.0,4.707761764526367
latin pop,uk hip hop,1,10696074.0,5.717174530029297
dancehall,spanish pop,1,10696074.0,5.8843913078308105
pop,spanish pop,1,10696074.0,1.1381303071975708
spanish pop,uk dancehall,1,10696074.0,5.76678466796875
spanish pop,uk hip hop,1,10696074.0,6.724132537841797
tropical,uk dancehall,1,10696074.0,4.798551559448242
tropical,uk hip hop,1,10696074.0,6.672473907470703
dancehall,funk carioca,1,10696074.0,1.8510675430297852
funk carioca,uk dancehall,1,10696074.0,2.640448570251465
funk carioca,uk hip hop,1,10696074.0,5.293762683868408
bmore,dance pop,1,11945548.0,3.1676840782165527
bmore,danish pop,1,11945548.0,2.6836752891540527
bmore,electropop,1,11945548.0,4.538598537445068
bmore,indie pop,1,11945548.0,4.676851749420166
bmore,indie poptimism,1,11945548.0,4.650630474090576
bmore,pop,1,11945548.0,4.86866569519043
bmore,tropical house,1,11945548.0,4.611279487609863
alternative metal,electropop,1,34393840.0,3.8904190063476562
electropop,nu metal,1,34393840.0,3.889033794403076
electropop,post-grunge,1,34393840.0,4.567255020141602
electropop,rap metal,1,34393840.0,5.344245433807373
alternative metal,indie poptimism,1,34393840.0,4.083287715911865
indie poptimism,nu metal,1,34393840.0,4.081695079803467
indie poptimism,post-grunge,1,34393840.0,4.7568864822387695
indie poptimism,rap metal,1,34393840.0,5.537586688995361
alternative metal,indietronica,1,34393840.0,2.069732666015625
indietronica,nu metal,1,34393840.0,2.0701849460601807
indietronica,post-grunge,1,34393840.0,2.771467924118042
indietronica,rap metal,1,34393840.0,3.514780044555664
alternative metal,pop,1,34393840.0,4.452228546142578
nu metal,pop,1,34393840.0,4.450267314910889
pop,post-grunge,1,34393840.0,5.1198320388793945
pop,rap metal,1,34393840.0,5.907097339630127
alternative hip hop,east coast hip hop,1,3372475.0,0.885725736618042
alternative hip hop,old school hip hop,1,3372475.0,0.6879160404205322
east coast hip hop,old school hip hop,1,3372475.0,0.6233921051025391
old school hip hop,southern hip hop,1,3372475.0,1.7686200141906738
conscious hip hop,old school hip hop,1,3372475.0,0.6378964185714722
dmv rap,old school hip hop,1,3372475.0,5.698153495788574
old school hip hop,pop rap,1,3372475.0,1.6622633934020996
old school hip hop,rap,1,3372475.0,1.7926100492477417
detroit hip hop,permanent wave,1,4765125.0,6.818830490112305
permanent wave,pop rap,1,4765125.0,5.844440937042236
permanent wave,southern hip hop,1,4765125.0,5.766817092895508
permanent wave,trap,1,4765125.0,5.727570533752441
album rock,art pop,1,3236589.0,0.250282883644104
art pop,heartland rock,1,3236589.0,0.34028658270835876
art pop,mellow gold,1,3236589.0,0.5199861526489258
art pop,rock,1,3236589.0,0.1925087869167328
art pop,soft rock,1,3236589.0,0.4357966482639313
album rock,pop,1,3236589.0,5.211704730987549
heartland rock,pop,1,3236589.0,5.20372200012207
mellow gold,pop,1,3236589.0,5.109583854675293
pop,soft rock,1,3236589.0,4.885673999786377
canadian contemporary r&b,east coast hip hop,1,7049037.0,5.211127758026123
canadian pop,east coast hip hop,1,7049037.0,6.215954303741455
atl trap,east coast hip hop,1,7049037.0,5.582275390625
east coast hip hop,gangster rap,1,7049037.0,0.7228440642356873
east coast hip hop,melodic rap,1,7049037.0,4.798605918884277
atl trap,canadian contemporary r&b,1,7049037.0,5.66628885269165
canadian contemporary r&b,gangster rap,1,7049037.0,4.777012348175049
bachata,colombian pop,1,10114306.0,1.8723827600479126
bachata,dance pop,1,10114306.0,3.700690984725952
bachata,latin pop,1,10114306.0,4.353654384613037
bachata,pop,1,10114306.0,6.07982063293457
big room,r&b,1,7014586.0,5.28192138671875
afropop,dance pop,1,50643390.0,1.9574731588363647
afropop,edm,1,50643390.0,5.850519180297852
afropop,electro house,1,50643390.0,5.902980327606201
afropop,moombahton,1,50643390.0,5.5597028732299805
afropop,pop,1,50643390.0,4.602198123931885
afropop,tropical house,1,50643390.0,4.67943000793457
azonto,dance pop,1,50643390.0,3.7235262393951416
azonto,edm,1,50643390.0,6.938964366912842
azonto,electro house,1,50643390.0,6.989608287811279
azonto,moombahton,1,50643390.0,6.650679588317871
azonto,pop,1,50643390.0,5.91641092300415
azonto,tropical house,1,50643390.0,5.841124534606934
dance pop,modern reggae,1,244702402.0,4.608579635620117
modern reggae,pop,1,244702402.0,6.767642974853516
modern reggae,post-teen pop,1,244702402.0,6.8402018547058105
edm,la pop,1,10458325.0,3.8042712211608887
la pop,progressive electro house,1,10458325.0,3.915860414505005
la pop,swedish pop,1,10458325.0,0.3061334490776062
adult standards,canadian country,1,9779529.0,2.9004054069519043
adult standards,country,1,9779529.0,1.6868256330490112
adult standards,country dawn,1,9779529.0,3.193690061569214
adult standards,dance pop,1,9779529.0,4.2397780418396
canadian country,canadian pop,1,9779529.0,2.449624538421631
canadian pop,country,1,9779529.0,3.0491275787353516
canadian pop,country dawn,1,9779529.0,2.5375921726226807
canadian country,lounge,1,9779529.0,3.5845084190368652
canadian pop,lounge,1,9779529.0,5.21041202545166
country,lounge,1,9779529.0,2.3557093143463135
country dawn,lounge,1,9779529.0,3.8776936531066895
dance pop,lounge,1,9779529.0,4.961821556091309
canadian pop,latin hip hop,1,858333467.0,5.449655055999756
canadian pop,reggaeton,1,858333467.0,5.568312168121338
canadian pop,latin pop,1,858333467.0,0.9490172863006592
canadian pop,puerto rican pop,1,858333467.0,3.2862319946289062
conscious hip hop,crunk,1,3245431.0,1.289497971534729
crunk,dmv rap,1,3245431.0,4.450619220733643
crunk,hip hop,1,3245431.0,0.6540407538414001
crunk,pop rap,1,3245431.0,0.13202545046806335
crunk,rap,1,3245431.0,0.28257837891578674
dirty south rap,dmv rap,1,3245431.0,4.3556671142578125
dmv rap,gangster rap,1,3245431.0,5.2089409828186035
conscious hip hop,memphis hip hop,1,3245431.0,3.6281111240386963
dmv rap,memphis hip hop,1,3245431.0,2.6549744606018066
basshall,uk pop,1,3223687.0,6.198654651641846
moombahton,uk pop,1,3223687.0,4.635209560394287
basshall,dance pop,1,3223687.0,3.7633445262908936
basshall,edm,1,3223687.0,6.747391700744629
basshall,electro house,1,3223687.0,6.797345161437988
basshall,moombahton,1,3223687.0,6.460084438323975
basshall,pop rap,1,3223687.0,1.9816975593566895
basshall,tropical house,1,3223687.0,5.676864147186279
dancehall,electro house,1,3223687.0,7.532703876495361
dancehall,moombahton,1,3223687.0,7.1943206787109375
dutch pop,electro house,1,19811481.0,3.087657928466797
dutch pop,electropop,1,19811481.0,2.530764102935791
dutch house,pop edm,1,19811481.0,1.1972547769546509
dutch pop,pop edm,1,19811481.0,3.017693519592285
dutch pop,pop rap,1,19811481.0,4.431134223937988
dutch pop,post-teen pop,1,19811481.0,3.1494598388671875
detroit hip hop,piano rock,1,6377224.0,6.218141078948975
detroit hip hop,viral pop,1,6377224.0,6.666317462921143
g funk,piano rock,1,6377224.0,6.044815540313721
g funk,viral pop,1,6377224.0,6.378809452056885
hip hop,piano rock,1,6377224.0,5.826289653778076
piano rock,rap,1,6377224.0,5.1788835525512695
australian dance,uk pop,1,315824904.0,4.098559379577637
australian pop,electropop,1,315824904.0,0.5894064903259277
australian pop,uk pop,1,315824904.0,1.441458821296692
bboy,deep tropical house,1,71763688.0,4.1807451248168945
bboy,edm,1,71763688.0,5.665642261505127
bboy,new french touch,1,71763688.0,4.994723796844482
bboy,tropical house,1,71763688.0,4.595462322235107
deep tropical house,funk,1,71763688.0,3.490633249282837
edm,funk,1,71763688.0,5.038382530212402
funk,new french touch,1,71763688.0,5.3528594970703125
funk,tropical house,1,71763688.0,3.8527066707611084
deep tropical house,instrumental funk,1,71763688.0,3.958223581314087
edm,instrumental funk,1,71763688.0,5.495994567871094
instrumental funk,new french touch,1,71763688.0,5.654648303985596
instrumental funk,tropical house,1,71763688.0,4.329120635986328
deep tropical house,modern funk,1,71763688.0,4.178332805633545
edm,modern funk,1,71763688.0,5.692574977874756
modern funk,new french touch,1,71763688.0,5.513117790222168
modern funk,tropical house,1,71763688.0,4.569587707519531
deep euro house,neo mellow,1,148653946.0,5.921102046966553
deep house,neo mellow,1,148653946.0,4.1969990730285645
german dance,neo mellow,1,148653946.0,3.5099167823791504
deep euro house,pop rock,1,148653946.0,6.557766437530518
deep house,pop rock,1,148653946.0,4.896154403686523
german dance,pop rock,1,148653946.0,4.199806213378906
dance pop,scandipop,1,434478288.0,0.8255635499954224
edm,scandipop,1,434478288.0,4.344986438751221
post-teen pop,scandipop,1,434478288.0,3.1828837394714355
post-teen pop,swedish electropop,1,434478288.0,3.0079641342163086
scandipop,tropical house,1,434478288.0,3.1691648960113525
scandipop,uk dance,1,434478288.0,3.5785653591156006
swedish electropop,uk dance,1,434478288.0,1.0854970216751099
edm,uk funky,1,434478288.0,4.7673845291137695
scandipop,uk funky,1,434478288.0,0.8726211786270142
swedish electropop,uk funky,1,434478288.0,3.7144856452941895
swedish pop,uk funky,1,434478288.0,3.417310953140259
modern alternative rock,modern rock,1,84323037.0,0.8866009712219238
modern rock,pop rock,1,84323037.0,0.13397012650966644
modern rock,stomp pop,1,84323037.0,3.0889177322387695
modern alternative rock,rock,1,84323037.0,2.7395310401916504
pop rock,rock,1,84323037.0,2.0329701900482178
rock,stomp pop,1,84323037.0,2.4526772499084473
dmv rap,new orleans rap,1,84323037.0,4.832821846008301
new orleans rap,r&b,1,84323037.0,3.150407552719116
new orleans rap,trap soul,1,84323037.0,4.724290370941162
new orleans rap,pittsburgh rap,1,84323037.0,3.3414957523345947
modern alternative rock,new orleans rap,1,84323037.0,7.142765045166016
new orleans rap,pop rock,1,84323037.0,6.389588832855225
new orleans rap,stomp pop,1,84323037.0,8.092585563659668
conscious hip hop,trap soul,1,84323037.0,5.278594017028809
dmv rap,r&b,1,84323037.0,4.311686038970947
dmv rap,trap soul,1,84323037.0,3.4616801738739014
conscious hip hop,pittsburgh rap,1,84323037.0,4.2328410148620605
dmv rap,pittsburgh rap,1,84323037.0,2.036560297012329
conscious hip hop,modern alternative rock,1,84323037.0,7.270208358764648
conscious hip hop,stomp pop,1,84323037.0,8.238438606262207
dmv rap,modern alternative rock,1,84323037.0,7.810412406921387
dmv rap,pop rock,1,84323037.0,7.056600570678711
dmv rap,stomp pop,1,84323037.0,8.711196899414062
pittsburgh rap,r&b,1,84323037.0,3.1776227951049805
pittsburgh rap,trap soul,1,84323037.0,3.1078834533691406
modern alternative rock,r&b,1,84323037.0,4.3803300857543945
pop rock,r&b,1,84323037.0,3.6284756660461426
r&b,stomp pop,1,84323037.0,5.397502422332764
modern alternative rock,trap soul,1,84323037.0,6.793177127838135
pop rock,trap soul,1,84323037.0,6.039124965667725
stomp pop,trap soul,1,84323037.0,7.665163040161133
modern alternative rock,pittsburgh rap,1,84323037.0,6.7900872230529785
pittsburgh rap,pop rock,1,84323037.0,6.036397933959961
pittsburgh rap,stomp pop,1,84323037.0,7.7023797035217285
atl hip hop,barbadian pop,1,112429602.0,3.8517370223999023
dirty south rap,gangster rap,1,3221363.0,1.0139039754867554
latin arena pop,puerto rican pop,1,67574150.0,4.403337478637695
latin arena pop,latin viral pop,1,67574150.0,3.5422909259796143
latin viral pop,puerto rican pop,1,67574150.0,1.8617579936981201
latin arena pop,spanish pop,1,67574150.0,1.1321805715560913
puerto rican pop,spanish pop,1,67574150.0,3.7354493141174316
spanish pop,trap latino,1,67574150.0,6.023553371429443
spanish pop,tropical,1,67574150.0,5.3917317390441895
la pop,pop edm,1,2900036.0,3.5259923934936523
barbadian pop,conscious hip hop,1,177662780.0,4.868330478668213
barbadian pop,west coast rap,1,177662780.0,4.868757724761963
post-teen pop,west coast rap,1,177662780.0,7.247727394104004
r&b,west coast rap,1,177662780.0,3.1124331951141357
urban contemporary,west coast rap,1,177662780.0,3.692519426345825
deep pop edm,electropop,1,33224505.0,3.190188407897949
deep pop edm,indie poptimism,1,33224505.0,3.5286543369293213
deep pop edm,norwegian pop,1,33224505.0,3.241455316543579
deep pop edm,pop,1,33224505.0,4.146804332733154
deep pop edm,post-teen pop,1,33224505.0,4.226795196533203
deep pop edm,swedish electropop,1,33224505.0,1.439314842224121
deep pop edm,tropical house,1,33224505.0,2.020763397216797
deep tropical house,electropop,1,33224505.0,1.6687628030776978
deep tropical house,indie poptimism,1,33224505.0,2.0020203590393066
deep tropical house,norwegian pop,1,33224505.0,2.0614426136016846
deep tropical house,swedish electropop,1,33224505.0,0.4634822905063629
deep tropical house,tropical house,1,33224505.0,0.7117185592651367
edm,norwegian pop,1,33224505.0,3.271467924118042
electro house,norwegian pop,1,33224505.0,3.3101272583007812
electro house,swedish electropop,1,33224505.0,1.9919167757034302
indie poptimism,pop edm,1,33224505.0,3.5361709594726562
norwegian pop,pop edm,1,33224505.0,3.2650306224823
pop edm,swedish electropop,1,33224505.0,1.435304045677185
electropop,swedish tropical house,1,33224505.0,2.5079684257507324
indie poptimism,swedish tropical house,1,33224505.0,2.8511126041412354
norwegian pop,swedish tropical house,1,33224505.0,2.6909098625183105
pop,swedish tropical house,1,33224505.0,3.478663206100464
post-teen pop,swedish tropical house,1,33224505.0,3.558694839477539
swedish electropop,swedish tropical house,1,33224505.0,0.7440086007118225
swedish tropical house,tropical house,1,33224505.0,1.3236974477767944
norwegian pop,tropical house,1,33224505.0,2.631077766418457
deep euro house,electro house,1,131275922.0,8.875797271728516
deep house,electro house,1,131275922.0,6.853531837463379
electro house,german dance,1,131275922.0,0.48256853222846985
deep euro house,electropop,1,131275922.0,7.931076526641846
deep house,electropop,1,131275922.0,5.778729438781738
electropop,german dance,1,131275922.0,3.1724624633789062
deep euro house,pop edm,1,131275922.0,8.76601791381836
deep house,pop edm,1,131275922.0,6.72674560546875
german dance,pop edm,1,131275922.0,0.6578553915023804
deep euro house,pop rap,1,131275922.0,7.53548526763916
german dance,pop rap,1,131275922.0,6.850246429443359
deep euro house,post-teen pop,1,131275922.0,8.397773742675781
deep house,post-teen pop,1,131275922.0,6.199225902557373
canadian pop,electronic trap,1,311714795.0,3.2590584754943848
alternative r&b,gangster rap,1,93704380.0,3.4022536277770996
atl hip hop,trap soul,1,93704380.0,3.2044711112976074
gangster rap,trap soul,1,93704380.0,4.915511131286621
alternative r&b,urban contemporary,1,93704380.0,2.8982815742492676
alternative r&b,trap soul,1,93704380.0,1.7653599977493286
dominican pop,puerto rican pop,1,117523120.0,0.8981730341911316
dominican pop,reggaeton,1,117523120.0,3.630221366882324
dominican pop,trap latino,1,117523120.0,3.612640142440796
dance pop,emo rap,1,3508716.0,3.7459449768066406
emo rap,pop,1,3508716.0,2.1727890968322754
emo rap,post-teen pop,1,3508716.0,2.247042655944824
g funk,southern hip hop,1,26439946.0,1.2412705421447754
g funk,trap,1,26439946.0,2.8035943508148193
canadian hip hop,uk funky,1,336741785.0,3.6980209350585938
canadian pop,uk funky,1,336741785.0,2.6549572944641113
hip hop,uk funky,1,336741785.0,3.149200916290283
rap,uk funky,1,336741785.0,2.583472728729248
toronto rap,uk funky,1,336741785.0,3.8942599296569824
afropop,canadian hip hop,1,336741785.0,5.361611843109131
azonto,canadian hip hop,1,336741785.0,5.000355243682861
canadian hip hop,nigerian hip hop,1,336741785.0,4.908113956451416
canadian hip hop,nigerian pop,1,336741785.0,4.668535232543945
afropop,canadian pop,1,336741785.0,3.4973483085632324
azonto,canadian pop,1,336741785.0,4.806230068206787
canadian pop,nigerian hip hop,1,336741785.0,4.924595355987549
canadian pop,nigerian pop,1,336741785.0,4.5661702156066895
afropop,hip hop,1,336741785.0,4.722929954528809
azonto,hip hop,1,336741785.0,3.9128899574279785
hip hop,nigerian hip hop,1,336741785.0,3.722378730773926
hip hop,nigerian pop,1,336741785.0,3.5525341033935547
nigerian hip hop,pop rap,1,336741785.0,3.357163906097412
nigerian pop,pop rap,1,336741785.0,3.16823410987854
afropop,rap,1,336741785.0,4.185230255126953
azonto,rap,1,336741785.0,3.5020744800567627
nigerian hip hop,rap,1,336741785.0,3.343785285949707
nigerian pop,rap,1,336741785.0,3.1500048637390137
afropop,toronto rap,1,336741785.0,5.568655014038086
azonto,toronto rap,1,336741785.0,5.300339221954346
nigerian hip hop,toronto rap,1,336741785.0,5.225564956665039
nigerian pop,toronto rap,1,336741785.0,4.974536895751953
afropop,uk funky,1,336741785.0,1.683151364326477
azonto,uk funky,1,336741785.0,2.171980142593384
nigerian hip hop,uk funky,1,336741785.0,2.274317502975464
nigerian pop,uk funky,1,336741785.0,1.9220213890075684
classical tenor,pop,1,4220954.0,8.151724815368652
classical tenor,uk pop,1,4220954.0,8.579365730285645
italian tenor,pop,1,4220954.0,8.110026359558105
italian tenor,uk pop,1,4220954.0,8.537678718566895
operatic pop,pop,1,4220954.0,7.964322090148926
operatic pop,uk pop,1,4220954.0,8.39566421508789
edm,indie electropop,1,2598170.0,3.6798462867736816
melodic rap,underground hip hop,1,44223847.0,1.830901861190796
philly rap,underground hip hop,1,44223847.0,2.392512559890747
big room,house,1,3025532.0,6.985450744628906
neo mellow,norwegian pop,1,113542732.0,0.48862501978874207
neo mellow,pop edm,1,113542732.0,3.7519679069519043
dance pop,piano rock,1,113542732.0,3.9778928756713867
electro house,piano rock,1,113542732.0,5.3939361572265625
norwegian pop,piano rock,1,113542732.0,2.236764430999756
piano rock,pop edm,1,113542732.0,5.311550617218018
norwegian pop,pop rock,1,113542732.0,1.1971837282180786
pop edm,pop rock,1,113542732.0,4.449591636657715
latin hip hop,perreo,1,15156683.0,0.6400400400161743
atl trap,r&b,1,3336413.0,4.162091255187988
